source_time,target_time,source,target,count
8.5,9.0,Surface ectoderm,Lens placode,354
8.5,9.0,Epidermal progenitor,Epidermal progenitor,5904
8.5,9.0,Trigeminal placode,Trigeminal placode,1417
8.5,9.0,Surface ectoderm,Trigeminal sensory neuron,327
8.5,9.0,Surface ectoderm,Epidermal progenitor,821
8.5,9.0,Surface ectoderm,Epibranchial sensory neuron,166
8.5,9.0,Surface ectoderm,Epibranchial placode,289
8.5,9.0,Epibranchial placode,Epibranchial placode,710
8.5,9.0,Surface ectoderm,Amniotic ectoderm,21
8.5,9.0,Arterial endothelial cell,Arterial endothelial cell,161
8.5,9.0,Endocardial cell,Endocardial cell,465
8.5,9.0,Otic sensory neuron,Otic sensory neuron,185
8.5,9.0,Otic placode,Otic placode,563
8.5,9.0,Epibranchial sensory neuron,Epibranchial sensory neuron,195
8.5,9.0,Vagal neural crest,Vagal neural crest,595
8.5,9.0,Neural crest,Autonomic progenitor,250
8.5,9.0,Dorsal root ganglion neuron,Dorsal root ganglion neuron,159
8.5,9.0,Ectoderm,Epibranchial placode,15
8.5,9.0,Ectoderm,Autonomic progenitor,55
8.5,9.0,Ectoderm,Midgut,2
8.5,9.0,Neural crest,Pharyngeal arch mesenchyme,761
8.5,9.0,Neural ectoderm,Vagal neural crest,47
8.5,9.0,Neural ectoderm,Trunk neural crest,71
8.5,9.0,Neural crest,Trigeminal ganglion neuron,189
8.5,9.0,Neural crest,Neural crest,231
8.5,9.0,Ectoderm,Head paraxial mesoderm,10
8.5,9.0,Ectoderm,Roof plate,225
8.5,9.0,Paraxial mesoderm,Diencephalon,1
8.5,9.0,Mesoderm,Hypaxial myogenic progenitor,114
8.5,9.0,Mesoderm,Endothelial progenitor,207
8.5,9.0,Amniotic ectoderm,Amniotic ectoderm,594
8.5,9.0,Mesoderm,Hindbrain (r2-r4),3
8.5,9.0,Mesoderm,Paraxial mesoderm,67
8.5,9.0,Mesoderm,Forelimb field,191
8.5,9.0,Mesoderm,Spinal cord (lumbar),24
8.5,9.0,Mesoderm,Hindbrain (r5-r8),5
8.5,9.0,Uncommitted,Spinal cord (cervical),46
8.5,9.0,Uncommitted,Nascent somite,188
8.5,9.0,Uncommitted,Hindbrain (r5-r8),26
8.5,9.0,Uncommitted,Paraxial mesoderm,30
8.5,9.0,Uncommitted,Dermomyotome,276
8.5,9.0,Uncommitted,Dorsal root ganglion neuron,4
8.5,9.0,Ectoderm,Spinal cord (thoracic),672
8.5,9.0,Ectoderm,Telencephalon,145
8.5,9.0,Ectoderm,Neural crest,77
8.5,9.0,Ectoderm,Trunk neural crest,526
8.5,9.0,Sacral neural crest,Sacral neural crest,130
8.5,9.0,Ectoderm,Ectoderm,158
8.5,9.0,Ectoderm,Sacral neural crest,257
8.5,9.0,Ectoderm,Spinal cord interneuron,80
8.5,9.0,Ectoderm,Dorsal root ganglion neuron,37
8.5,9.0,Uncommitted,Spinal cord interneuron,8
8.5,9.0,Uncommitted,Sclerotome,117
8.5,9.0,Uncommitted,Roof plate,7
8.5,9.0,Trunk neural crest,Trunk neural crest,683
8.5,9.0,Neural crest,Trunk neural crest,434
8.5,9.0,Ectoderm,Spinal cord (lumbar),391
8.5,9.0,Neural crest,Dorsal root ganglion progenitor,92
8.5,9.0,Neural crest,Dorsal root ganglion neuron,116
8.5,9.0,Neural ectoderm,Sclerotome,36
8.5,9.0,Ectoderm,Diencephalon,17
8.5,9.0,Lateral plate mesoderm,Endothelial cell,151
8.5,9.0,Mesoderm,Splanchnic mesoderm,423
8.5,9.0,Mesoderm,Endothelial cell,312
8.5,9.0,Hindlimb field,Hindlimb field,515
8.5,9.0,Lateral plate mesoderm,Frontonasal mesenchyme,2
8.5,9.0,Lateral plate mesoderm,Cranial neural crest,2
8.5,9.0,Ectoderm,Olfactory placode,49
8.5,9.0,Neural crest,Telencephalon,3
8.5,9.0,Neural ectoderm,Pharyngeal arch mesenchyme,50
8.5,9.0,Ectoderm,Frontonasal mesenchyme,127
8.5,9.0,Ectoderm,Pharyngeal mesoderm,2
8.5,9.0,Lens placode,Lens placode,359
8.5,9.0,Paraxial mesoderm,Forelimb field,7
8.5,9.0,Hemogenic endothelium,Hemogenic endothelium,27
8.5,9.0,Mesoderm,Lateral plate mesoderm,64
8.5,9.0,Lateral plate mesoderm,Hindlimb field,771
8.5,9.0,Mesoderm,Arterial endothelial cell,26
8.5,9.0,Lateral plate mesoderm,Allantois,4
8.5,9.0,Ectoderm,Splanchnic mesoderm,8
8.5,9.0,Ectoderm,Neural ectoderm,112
8.5,9.0,Ectoderm,Trigeminal ganglion neuron,14
8.5,9.0,Ectoderm,Hindbrain (r1),30
8.5,9.0,Neural crest,Roof plate,14
8.5,9.0,Megakaryocyte,Megakaryocyte,146
8.5,9.0,Macrophage,Macrophage,299
8.5,9.0,Endoderm,Endoderm,14
8.5,9.0,Autonomic progenitor,Autonomic progenitor,688
8.5,9.0,Ectoderm,Epidermal progenitor,91
8.5,9.0,Neural crest,Spinal cord (thoracic),5
8.5,9.0,Neural crest,Sacral neural crest,25
8.5,9.0,Dorsal root ganglion progenitor,Dorsal root ganglion progenitor,96
8.5,9.0,Neural crest,Spinal cord (lumbar),1
8.5,9.0,Ectoderm,Presomitic mesoderm,74
8.5,9.0,Ectoderm,Axial progenitor,45
8.5,9.0,Ectoderm,Dermomyotome,46
8.5,9.0,Ectoderm,Somatic mesoderm,51
8.5,9.0,Ectoderm,Intermediate mesoderm,20
8.5,9.0,Ectoderm,Spinal cord (sacral),109
8.5,9.0,Neural ectoderm,Presomitic mesoderm,87
8.5,9.0,Uncommitted,Head paraxial mesoderm,3
8.5,9.0,Uncommitted,Vagal neural crest,5
8.5,9.0,Paraxial mesoderm,Roof plate,1
8.5,9.0,Surface ectoderm,Otic sensory neuron,97
8.5,9.0,Surface ectoderm,Otic placode,124
8.5,9.0,Surface ectoderm,Spinal cord interneuron,2
8.5,9.0,Ectoderm,Trigeminal placode,31
8.5,9.0,Surface ectoderm,Roof plate,1
8.5,9.0,Olfactory sensory neuron,Olfactory sensory neuron,35
8.5,9.0,Ectoderm,Otic placode,7
8.5,9.0,Surface ectoderm,Olfactory sensory neuron,55
8.5,9.0,Surface ectoderm,Splanchnic mesoderm,2
8.5,9.0,Surface ectoderm,Somatic mesoderm,4
8.5,9.0,Neural crest,Hindbrain (r1),4
8.5,9.0,Ectoderm,Dorsal root ganglion progenitor,38
8.5,9.0,Neural crest,Hindbrain (isthmic organizer),2
8.5,9.0,Neural crest,Midbrain,9
8.5,9.0,Neural ectoderm,Frontonasal mesenchyme,23
8.5,9.0,Neural crest,Somatic mesoderm,3
8.5,9.0,Paraxial mesoderm,Trigeminal sensory neuron,5
8.5,9.0,Mesothelium,Mesothelium,46
8.5,9.0,Lateral plate mesoderm,Mesothelium,45
8.5,9.0,Uncommitted,Hindlimb field,7
8.5,9.0,Uncommitted,Sacral neural crest,31
8.5,9.0,Uncommitted,Intermediate mesoderm,27
8.5,9.0,Neural crest,Autonomic neuron,20
8.5,9.0,Paraxial mesoderm,Spinal cord (cervical),3
8.5,9.0,Lateral plate mesoderm,Sclerotome,33
8.5,9.0,Uncommitted,Hindbrain (r2-r4),17
8.5,9.0,Uncommitted,Hindbrain (r1),4
8.5,9.0,Uncommitted,Trunk neural crest,26
8.5,9.0,Ectoderm,Extraembryonic mesoderm,1
8.5,9.0,Neural crest,Hindbrain (r2-r4),5
8.5,9.0,Lateral plate mesoderm,Endothelial progenitor,24
8.5,9.0,Mesoderm,Pharyngeal mesoderm,257
8.5,9.0,Lateral plate mesoderm,Epidermal progenitor,3
8.5,9.0,Uncommitted,Otic placode,2
8.5,9.0,Surface ectoderm,Pharyngeal arch mesenchyme,4
8.5,9.0,Ectoderm,Nascent somite,35
8.5,9.0,Neural crest,Head paraxial mesoderm,4
8.5,9.0,Neural crest,Olfactory placode,1
8.5,9.0,Ectoderm,Floor plate,6
8.5,9.0,Primordial germ cell,Primordial germ cell,8
8.5,9.0,Paraxial mesoderm,Frontonasal mesenchyme,4
8.5,9.0,Mesoderm,Spinal cord (cervical),3
8.5,9.0,Lateral plate mesoderm,Intermediate mesoderm,93
8.5,9.0,Ectoderm,Sclerotome,14
8.5,9.0,Paraxial mesoderm,Hindlimb field,4
8.5,9.0,Uncommitted,Cranial motor neuron,3
8.5,9.0,Neural ectoderm,Otic placode,1
8.5,9.0,Neural ectoderm,Epidermal progenitor,4
8.5,9.0,Ectoderm,Paraxial mesoderm,8
8.5,9.0,Ectoderm,Hindlimb field,3
8.5,9.0,Surface ectoderm,Telencephalon,4
8.5,9.0,Uncommitted,Neural crest,4
8.5,9.0,Ectoderm,Otic sensory neuron,3
8.5,9.0,Uncommitted,Pharyngeal mesoderm,2
8.5,9.0,Uncommitted,Eye field,1
8.5,9.0,Lateral plate mesoderm,Olfactory placode,1
8.5,9.0,Mesoderm,Epidermal progenitor,11
8.5,9.0,Mesoderm,Amniotic ectoderm,4
8.5,9.0,Mesoderm,Myotome,13
8.5,9.0,Mesoderm,Head paraxial mesoderm,63
8.5,9.0,Paraxial mesoderm,Pharyngeal arch mesenchyme,5
8.5,9.0,Paraxial mesoderm,Axial progenitor,14
8.5,9.0,Lateral plate mesoderm,First heart field,13
8.5,9.0,Ectoderm,Hindbrain (isthmic organizer),7
8.5,9.0,Ectoderm,Endothelial cell,8
8.5,9.0,Neural ectoderm,Sacral neural crest,24
8.5,9.0,Ectoderm,Midbrain,26
8.5,9.0,Neural crest,Diencephalon,3
8.5,9.0,Hematopoietic progenitor,Hematopoietic progenitor,23
8.5,9.0,Mesoderm,Hemogenic endothelium,10
8.5,9.0,Mesoderm,First heart field,2
8.5,9.0,Uncommitted,Pharyngeal endoderm,5
8.5,9.0,Mesoderm,Periocular mesoderm,11
8.5,9.0,Mesoderm,Endocardial cell,6
8.5,9.0,Ectoderm,Amniotic ectoderm,44
8.5,9.0,Endoderm,Hepatoblast,10
8.5,9.0,Endoderm,Lens placode,1
8.5,9.0,Neural crest,Spinal cord (cervical),5
8.5,9.0,Uncommitted,Splanchnic mesoderm,8
8.5,9.0,Ectoderm,Eye field,4
8.5,9.0,Mesoderm,Second heart field,62
8.5,9.0,Endoderm,Splanchnic mesoderm,2
8.5,9.0,Paraxial mesoderm,Spinal cord (sacral),12
8.5,9.0,Ectoderm,Endothelial progenitor,3
8.5,9.0,Ectoderm,Epibranchial sensory neuron,3
8.5,9.0,Ectoderm,Pharyngeal endoderm,3
8.5,9.0,Ectoderm,Surface ectoderm,12
8.5,9.0,Paraxial mesoderm,Autonomic progenitor,1
8.5,9.0,Neural ectoderm,Trigeminal placode,3
8.5,9.0,Neural ectoderm,Olfactory placode,11
8.5,9.0,Neural ectoderm,Trigeminal ganglion neuron,4
8.5,9.0,Ectoderm,Midbrain neuron,15
8.5,9.0,Neural ectoderm,Autonomic progenitor,9
8.5,9.0,Paraxial mesoderm,Hindbrain (r5-r8),5
8.5,9.0,Paraxial mesoderm,Hindbrain (r2-r4),3
8.5,9.0,Neural ectoderm,Pharyngeal mesoderm,1
8.5,9.0,Neural ectoderm,Endocardial cell,1
8.5,9.0,Allantois,Allantois,8
8.5,9.0,Paraxial mesoderm,Vagal neural crest,1
8.5,9.0,Mesoderm,Axial progenitor,30
8.5,9.0,Mesoderm,Spinal cord (sacral),29
8.5,9.0,Paraxial mesoderm,Second heart field,6
8.5,9.0,Mesoderm,Epicardium,4
8.5,9.0,Mesoderm,Pharyngeal arch mesenchyme,7
8.5,9.0,Neural crest,Hindbrain (r5-r8),3
8.5,9.0,Mesoderm,Hindgut,3
8.5,9.0,Neural ectoderm,Endothelial cell,1
8.5,9.0,Paraxial mesoderm,Somatic motor neuron,3
8.5,9.0,Ectoderm,Somatic motor neuron,3
8.5,9.0,Lateral plate mesoderm,Amniotic ectoderm,2
8.5,9.0,Ectoderm,Trigeminal sensory neuron,6
8.5,9.0,Lateral plate mesoderm,Arterial endothelial cell,10
8.5,9.0,Neural ectoderm,Otic sensory neuron,1
8.5,9.0,Mesoderm,Roof plate,3
8.5,9.0,Mesoderm,Allantois,3
8.5,9.0,Endoderm,Presomitic mesoderm,1
8.5,9.0,Mesoderm,Floor plate,1
8.5,9.0,Mesoderm,Extraembryonic mesoderm,39
8.5,9.0,Uncommitted,Extraembryonic mesoderm,1
8.5,9.0,Lateral plate mesoderm,Pharyngeal arch mesenchyme,4
8.5,9.0,Mesoderm,Juxtacardiac field,3
8.5,9.0,Mesoderm,Spinal cord (thoracic),12
8.5,9.0,Mesoderm,Neural ectoderm,4
8.5,9.0,Lateral plate mesoderm,Head paraxial mesoderm,2
8.5,9.0,Lateral plate mesoderm,Hypaxial myogenic progenitor,5
8.5,9.0,Lateral plate mesoderm,Hindbrain (r2-r4),1
8.5,9.0,Neural crest,Arterial endothelial cell,1
8.5,9.0,Paraxial mesoderm,Pharyngeal endoderm,1
8.5,9.0,Neural ectoderm,Pharyngeal endoderm,2
8.5,9.0,Uncommitted,Endothelial progenitor,3
8.5,9.0,Mesoderm,Trigeminal sensory neuron,2
8.5,9.0,Paraxial mesoderm,Foregut,1
8.5,9.0,Lateral plate mesoderm,Hepatoblast,1
8.5,9.0,Neural ectoderm,Somatic mesoderm,3
8.5,9.0,Neural ectoderm,Amniotic ectoderm,1
8.5,9.0,Mesoderm,Mesothelium,7
8.5,9.0,Mesoderm,Telencephalon,2
8.5,9.0,Uncommitted,Midbrain,2
8.5,9.0,Uncommitted,Forelimb field,11
8.5,9.0,Lateral plate mesoderm,Hemogenic endothelium,7
8.5,9.0,Neural crest,Trigeminal placode,6
8.5,9.0,Neural ectoderm,Intermediate mesoderm,2
8.5,9.0,Neural ectoderm,Notochord,1
8.5,9.0,Lateral plate mesoderm,Extraembryonic mesoderm,13
8.5,9.0,Uncommitted,Mesoderm,12
8.5,9.0,Mesoderm,Hepatoblast,1
8.5,9.0,Mesoderm,Neural crest,1
8.5,9.0,Uncommitted,Foregut,1
8.5,9.0,Neural crest,Spinal cord interneuron,5
8.5,9.0,Lateral plate mesoderm,Endocardial cell,11
8.5,9.0,Mesoderm,Hindbrain (r1),1
8.5,9.0,Paraxial mesoderm,Midbrain,1
8.5,9.0,Paraxial mesoderm,Hindbrain (r1),1
8.5,9.0,Uncommitted,Hypothalamic neuron,1
8.5,9.0,Uncommitted,Ectoderm,12
8.5,9.0,Autonomic neuron,Autonomic neuron,22
8.5,9.0,Neural crest,Epidermal progenitor,2
8.5,9.0,Uncommitted,Cranial neural crest,5
8.5,9.0,Neural crest,Dermomyotome,1
8.5,9.0,Lateral plate mesoderm,Hematopoietic progenitor,1
8.5,9.0,Surface ectoderm,Frontonasal mesenchyme,2
8.5,9.0,Paraxial mesoderm,Epidermal progenitor,2
8.5,9.0,Neural ectoderm,Trigeminal sensory neuron,1
8.5,9.0,Neural ectoderm,Dorsal root ganglion progenitor,7
8.5,9.0,Uncommitted,Trigeminal sensory neuron,3
8.5,9.0,Uncommitted,Lens placode,2
8.5,9.0,Ectoderm,Lens placode,17
8.5,9.0,Paraxial mesoderm,Hindbrain (isthmic organizer),1
8.5,9.0,Paraxial mesoderm,Olfactory placode,1
8.5,9.0,Ectoderm,Olfactory sensory neuron,2
8.5,9.0,Mesoderm,Trigeminal ganglion neuron,1
8.5,9.0,Uncommitted,Trigeminal placode,2
8.5,9.0,Uncommitted,Hypaxial myogenic progenitor,3
8.5,9.0,Uncommitted,Endothelial cell,4
8.5,9.0,Mesoderm,Pharyngeal endoderm,1
8.5,9.0,Lateral plate mesoderm,Hindbrain (isthmic organizer),1
8.5,9.0,Neural ectoderm,Dorsal root ganglion neuron,8
8.5,9.0,Neural ectoderm,First heart field,1
8.5,9.0,Surface ectoderm,Endothelial progenitor,1
8.5,9.0,Neural ectoderm,Lens placode,1
8.5,9.0,Mesoderm,Trunk neural crest,3
8.5,9.0,Neural ectoderm,Megakaryocyte,2
8.5,9.0,Ectoderm,Second heart field,1
8.5,9.0,Ectoderm,Forelimb field,7
8.5,9.0,Ectoderm,Hypaxial myogenic progenitor,1
8.5,9.0,Neural crest,Midbrain neuron,4
9.0,9.5,Dermomyotome,Dermomyotome,14543
9.0,9.5,Sclerotome,Sclerotome,24019
9.0,9.5,Nascent somite,Nascent somite,1875
9.0,9.5,Spinal cord (thoracic),Spinal cord (thoracic),10167
9.0,9.5,Myotome,Myotome,613
9.0,9.5,Paraxial mesoderm,Sclerotome,800
9.0,9.5,Paraxial mesoderm,Dermomyotome,948
9.0,9.5,Hypaxial myogenic progenitor,Hypaxial myogenic progenitor,1626
9.0,9.5,Paraxial mesoderm,Hypaxial myogenic progenitor,126
9.0,9.5,Splanchnic mesoderm,Splanchnic mesoderm,6847
9.0,9.5,Paraxial mesoderm,Trigeminal sensory neuron,2
9.0,9.5,Head paraxial mesoderm,Head paraxial mesoderm,11122
9.0,9.5,Somatic mesoderm,Somatic mesoderm,20960
9.0,9.5,Endothelial progenitor,Endothelial progenitor,582
9.0,9.5,Endothelial cell,Endothelial cell,3009
9.0,9.5,Spinal cord (lumbar),Spinal cord (lumbar),3620
9.0,9.5,Spinal cord (cervical),Spinal cord (cervical),11935
9.0,9.5,Spinal cord interneuron,Spinal cord interneuron,3211
9.0,9.5,Neural ectoderm,Spinal cord (thoracic),1462
9.0,9.5,Neural ectoderm,Spinal cord (cervical),1742
9.0,9.5,Somatic motor neuron,Somatic motor neuron,1781
9.0,9.5,Neural ectoderm,Somatic motor neuron,385
9.0,9.5,Neural ectoderm,Spinal cord interneuron,799
9.0,9.5,Hindbrain (r5-r8),Hindbrain (r5-r8),8478
9.0,9.5,Neural ectoderm,Hindbrain (r5-r8),1175
9.0,9.5,Paraxial mesoderm,Nascent somite,209
9.0,9.5,Presomitic mesoderm,Presomitic mesoderm,2570
9.0,9.5,Pharyngeal mesoderm,Pharyngeal mesoderm,2512
9.0,9.5,Second heart field,Second heart field,2260
9.0,9.5,First heart field,First heart field,501
9.0,9.5,Epicardium,Epicardium,409
9.0,9.5,Juxtacardiac field,Juxtacardiac field,442
9.0,9.5,Intermediate mesoderm,Intermediate mesoderm,3238
9.0,9.5,Roof plate,Roof plate,1795
9.0,9.5,Hindbrain (r1),Hindbrain (r1),5205
9.0,9.5,Pharyngeal arch mesenchyme,Pharyngeal arch mesenchyme,13061
9.0,9.5,Cranial neural crest,Cranial neural crest,2995
9.0,9.5,Hindbrain (r2-r4),Hindbrain (r2-r4),8570
9.0,9.5,Vagal neural crest,Vagal neural crest,1415
9.0,9.5,Neural ectoderm,Hindbrain (r1),295
9.0,9.5,Neural ectoderm,Diencephalon,261
9.0,9.5,Midbrain neuron,Midbrain neuron,1266
9.0,9.5,Midbrain,Midbrain,6858
9.0,9.5,Diencephalon,Diencephalon,4526
9.0,9.5,Frontonasal mesenchyme,Frontonasal mesenchyme,8254
9.0,9.5,Paraxial mesoderm,Epidermal progenitor,1
9.0,9.5,Paraxial mesoderm,Head paraxial mesoderm,96
9.0,9.5,Forelimb field,Forelimb field,8401
9.0,9.5,Neural ectoderm,Axial progenitor,34
9.0,9.5,Neural ectoderm,Spinal cord (sacral),167
9.0,9.5,Neural ectoderm,Spinal cord (lumbar),479
9.0,9.5,Floor plate,Floor plate,5075
9.0,9.5,Spinal cord (sacral),Spinal cord (sacral),1489
9.0,9.5,Neural ectoderm,Hindbrain (r2-r4),457
9.0,9.5,Hindbrain (isthmic organizer),Hindbrain (isthmic organizer),1139
9.0,9.5,Telencephalon,Telencephalon,11203
9.0,9.5,Eye field,Eye field,2756
9.0,9.5,Neural ectoderm,Telencephalon,314
9.0,9.5,Neural ectoderm,Eye field,144
9.0,9.5,Axial progenitor,Axial progenitor,860
9.0,9.5,Hindgut,Hindgut,1018
9.0,9.5,Midgut,Midgut,538
9.0,9.5,Foregut,Foregut,789
9.0,9.5,Uncommitted,Intermediate mesoderm,3
9.0,9.5,Uncommitted,Hindgut,2
9.0,9.5,Uncommitted,Spinal cord (sacral),99
9.0,9.5,Epidermal progenitor,Epidermal progenitor,8033
9.0,9.5,Hepatoblast,Hepatoblast,417
9.0,9.5,Hypothalamus,Hypothalamus,2360
9.0,9.5,Neural ectoderm,Floor plate,502
9.0,9.5,Neural ectoderm,Midbrain,353
9.0,9.5,Hypothalamic neuron,Hypothalamic neuron,413
9.0,9.5,Cranial motor neuron,Cranial motor neuron,1108
9.0,9.5,Periocular mesoderm,Periocular mesoderm,557
9.0,9.5,Pharyngeal endoderm,Pharyngeal endoderm,1685
9.0,9.5,Paraxial mesoderm,Myotome,85
9.0,9.5,Notochord,Notochord,309
9.0,9.5,Neural ectoderm,Hypothalamic neuron,83
9.0,9.5,Neural ectoderm,Hypothalamus,196
9.0,9.5,Trigeminal ganglion neuron,Trigeminal ganglion neuron,536
9.0,9.5,Mesoderm,Presomitic mesoderm,45
9.0,9.5,Mesoderm,Hindlimb field,17
9.0,9.5,Uncommitted,Sclerotome,10
9.0,9.5,Uncommitted,Floor plate,5
9.0,9.5,Neural ectoderm,Cranial motor neuron,128
9.0,9.5,Neural ectoderm,Hindbrain (isthmic organizer),152
9.0,9.5,Trigeminal sensory neuron,Trigeminal sensory neuron,996
9.0,9.5,Uncommitted,Presomitic mesoderm,83
9.0,9.5,Uncommitted,Spinal cord (lumbar),28
9.0,9.5,Neural ectoderm,Midbrain neuron,169
9.0,9.5,Extraembryonic mesoderm,Extraembryonic mesoderm,1768
9.0,9.5,Paraxial mesoderm,Presomitic mesoderm,108
9.0,9.5,Mesoderm,Somatic mesoderm,280
9.0,9.5,Mesoderm,Intermediate mesoderm,252
9.0,9.5,Lateral plate mesoderm,Somatic mesoderm,865
9.0,9.5,Lateral plate mesoderm,Hindlimb field,347
9.0,9.5,Mesoderm,Nascent somite,44
9.0,9.5,Hindlimb field,Hindlimb field,1655
9.0,9.5,Lateral plate mesoderm,Endothelial progenitor,10
9.0,9.5,Lateral plate mesoderm,Splanchnic mesoderm,216
9.0,9.5,Lateral plate mesoderm,Second heart field,47
9.0,9.5,Olfactory placode,Olfactory placode,1876
9.0,9.5,Trigeminal placode,Trigeminal placode,2100
9.0,9.5,Surface ectoderm,Olfactory sensory neuron,22
9.0,9.5,Surface ectoderm,Olfactory placode,74
9.0,9.5,Lens placode,Lens placode,868
9.0,9.5,Surface ectoderm,Trigeminal sensory neuron,60
9.0,9.5,Surface ectoderm,Epidermal progenitor,147
9.0,9.5,Surface ectoderm,Amniotic ectoderm,5
9.0,9.5,Surface ectoderm,Epibranchial placode,53
9.0,9.5,Epibranchial sensory neuron,Epibranchial sensory neuron,388
9.0,9.5,Surface ectoderm,Epibranchial sensory neuron,31
9.0,9.5,Epibranchial placode,Epibranchial placode,1142
9.0,9.5,Surface ectoderm,Surface ectoderm,846
9.0,9.5,Amniotic ectoderm,Amniotic ectoderm,734
9.0,9.5,Uncommitted,Axial progenitor,131
9.0,9.5,Arterial endothelial cell,Arterial endothelial cell,202
9.0,9.5,Endocardial cell,Endocardial cell,516
9.0,9.5,Otic sensory neuron,Otic sensory neuron,313
9.0,9.5,Otic placode,Otic placode,773
9.0,9.5,Autonomic progenitor,Autonomic progenitor,1089
9.0,9.5,Dorsal root ganglion neuron,Dorsal root ganglion neuron,362
9.0,9.5,Trunk neural crest,Trunk neural crest,1997
9.0,9.5,Neural crest,Pharyngeal arch mesenchyme,52
9.0,9.5,Neural crest,Cranial neural crest,88
9.0,9.5,Neural crest,Vagal neural crest,196
9.0,9.5,Neural crest,Trunk neural crest,206
9.0,9.5,Sacral neural crest,Sacral neural crest,542
9.0,9.5,Ectoderm,Spinal cord (thoracic),87
9.0,9.5,Ectoderm,Spinal cord (lumbar),108
9.0,9.5,Ectoderm,Trunk neural crest,48
9.0,9.5,Ectoderm,Sacral neural crest,125
9.0,9.5,Neural ectoderm,Roof plate,165
9.0,9.5,Neural crest,Sacral neural crest,27
9.0,9.5,Dorsal root ganglion progenitor,Dorsal root ganglion progenitor,252
9.0,9.5,Neural ectoderm,Sclerotome,8
9.0,9.5,Neural ectoderm,Nascent somite,9
9.0,9.5,Neural ectoderm,Dermomyotome,13
9.0,9.5,Lateral plate mesoderm,Forelimb field,307
9.0,9.5,Lateral plate mesoderm,Frontonasal mesenchyme,1
9.0,9.5,Neural crest,Pharyngeal endoderm,1
9.0,9.5,Surface ectoderm,Trigeminal placode,59
9.0,9.5,Hemogenic endothelium,Hemogenic endothelium,44
9.0,9.5,Allantois,Allantois,16
9.0,9.5,Neural crest,Trigeminal ganglion neuron,30
9.0,9.5,Megakaryocyte,Megakaryocyte,153
9.0,9.5,Macrophage,Macrophage,324
9.0,9.5,Endoderm,Midgut,5
9.0,9.5,Endoderm,Hindgut,6
9.0,9.5,Neural crest,Autonomic progenitor,48
9.0,9.5,Ectoderm,Presomitic mesoderm,12
9.0,9.5,Ectoderm,Axial progenitor,16
9.0,9.5,Uncommitted,Head paraxial mesoderm,1
9.0,9.5,Uncommitted,Frontonasal mesenchyme,1
9.0,9.5,Uncommitted,Nascent somite,9
9.0,9.5,Surface ectoderm,Otic sensory neuron,11
9.0,9.5,Surface ectoderm,Otic placode,14
9.0,9.5,Olfactory sensory neuron,Olfactory sensory neuron,98
9.0,9.5,Surface ectoderm,Lens placode,58
9.0,9.5,Neural ectoderm,Cranial neural crest,11
9.0,9.5,Mesoderm,Dermomyotome,100
9.0,9.5,Mesoderm,Splanchnic mesoderm,52
9.0,9.5,Neural ectoderm,Sacral neural crest,17
9.0,9.5,Ectoderm,Spinal cord (cervical),15
9.0,9.5,Ectoderm,Vagal neural crest,12
9.0,9.5,Neural crest,Dorsal root ganglion neuron,27
9.0,9.5,Ectoderm,Roof plate,29
9.0,9.5,Ectoderm,Hindbrain (r1),1
9.0,9.5,Ectoderm,Pharyngeal arch mesenchyme,13
9.0,9.5,Neural crest,Dorsal root ganglion progenitor,50
9.0,9.5,Paraxial mesoderm,Endothelial progenitor,14
9.0,9.5,Mesothelium,Mesothelium,100
9.0,9.5,Mesoderm,Hypaxial myogenic progenitor,7
9.0,9.5,Mesoderm,Endothelial progenitor,46
9.0,9.5,Mesoderm,Endothelial cell,16
9.0,9.5,Ectoderm,Telencephalon,7
9.0,9.5,Autonomic neuron,Autonomic neuron,44
9.0,9.5,Ectoderm,Hindbrain (r2-r4),2
9.0,9.5,Ectoderm,Cranial neural crest,10
9.0,9.5,Neural ectoderm,Trigeminal sensory neuron,1
9.0,9.5,Mesoderm,Pharyngeal mesoderm,31
9.0,9.5,Lateral plate mesoderm,Epidermal progenitor,1
9.0,9.5,Ectoderm,Dermomyotome,5
9.0,9.5,Ectoderm,Hindlimb field,1
9.0,9.5,Ectoderm,Somatic mesoderm,10
9.0,9.5,Ectoderm,Frontonasal mesenchyme,7
9.0,9.5,Neural crest,Frontonasal mesenchyme,24
9.0,9.5,Primordial germ cell,Primordial germ cell,8
9.0,9.5,Mesoderm,Sclerotome,70
9.0,9.5,Paraxial mesoderm,Spinal cord (cervical),1
9.0,9.5,Ectoderm,Intermediate mesoderm,6
9.0,9.5,Ectoderm,Autonomic progenitor,1
9.0,9.5,Lateral plate mesoderm,Allantois,2
9.0,9.5,Endoderm,Pharyngeal endoderm,10
9.0,9.5,Endoderm,Foregut,12
9.0,9.5,Uncommitted,Dermomyotome,15
9.0,9.5,Uncommitted,Spinal cord (thoracic),21
9.0,9.5,Uncommitted,Spinal cord interneuron,3
9.0,9.5,Lateral plate mesoderm,Mesothelium,11
9.0,9.5,Lateral plate mesoderm,Endothelial cell,8
9.0,9.5,Lateral plate mesoderm,Sclerotome,8
9.0,9.5,Neural crest,Somatic mesoderm,2
9.0,9.5,Ectoderm,Surface ectoderm,2
9.0,9.5,Lateral plate mesoderm,Intermediate mesoderm,24
9.0,9.5,Hematopoietic progenitor,Hematopoietic progenitor,27
