source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n,top5_for,proposed_explanation,novelty
Arterial endothelial cell,Hepatoblast,5.318695443690978,-0.22320161061956392,-5.513696692226819,0.003178843431589179,0.0,645,1255,,,
Arterial endothelial cell,Hindbrain (isthmic organizer),5.777439389010098,-0.3207303388034708,-9.549357191829525,0.002306319627926125,0.0,645,3921,,,
Arterial endothelial cell,Hindbrain (r1),5.875037741458854,-0.35424716029938913,-11.710887610344988,0.0009318395357828729,0.0,645,16440,,,
Arterial endothelial cell,Hindbrain (r2-r4),5.970446455774639,-0.35481436030274577,-12.127305461007046,0.0007443356125482084,0.0,645,26863,,,
Arterial endothelial cell,Hindbrain (r5-r8),5.986674378617566,-0.3625640306923887,-11.713681437737122,0.0013018230701456707,0.0,645,28972,,,
Arterial endothelial cell,Hindgut,5.44957240122145,-0.16355278136894333,-5.856656578431507,0.01267057327515348,0.0,645,3029,,,
Arterial endothelial cell,Hindlimb field,6.300077004249161,0.24323934662752963,7.090191535223472,0.011278695736778577,0.0,645,6150,,,
Arterial endothelial cell,Hypaxial myogenic progenitor,6.038920293509392,-0.09593440905500472,-3.02478154018103,0.00047352190376487736,0.02,645,5322,,,
Arterial endothelial cell,Hypothalamic neuron,5.6453535550602325,-0.31603405285427844,-9.039940967721671,0.0010181700232886083,0.0,645,1528,,,
Arterial endothelial cell,Hypothalamus,5.68893368140218,-0.2884757866633416,-8.970657467502006,0.0002020441730975877,0.0,645,7652,,,
Arterial endothelial cell,Intermediate mesoderm,6.192211408381802,-0.06805167836769972,-2.0931234611655682,0.0020317355827399043,0.54,645,10656,,,
Arterial endothelial cell,Juxtacardiac field,6.094695449392051,0.3256084959009498,9.884634270842804,0.004742705303837851,0.0,645,1386,,,
Arterial endothelial cell,Lens placode,5.840514182248199,0.010352384766017112,0.3143242289415586,0.00589987733800019,0.18,645,2811,,,
Arterial endothelial cell,Macrophage,5.300140257618469,-0.13699389445699892,-3.7332971784628803,0.007809223767770516,0.63,645,966,,,
Arterial endothelial cell,Megakaryocyte,5.383093777741508,-0.17016531557871328,-3.7940358915669754,0.008229733277980699,0.01,645,482,,,
Arterial endothelial cell,Mesothelium,5.746039381056559,0.0008482852685277228,0.3272982826469953,0.023132420203848196,0.17,645,346,,,
Arterial endothelial cell,Midbrain,5.8619071133992895,-0.32773355461106696,-12.873289335619624,0.00015790534623191888,0.0,645,21466,,,
Arterial endothelial cell,Midbrain neuron,5.839610162657887,-0.32475244829105837,-9.71310501825332,0.00012267984889612461,0.0,645,4463,,,
Arterial endothelial cell,Midgut,5.4127129429159515,-0.19837869739132744,-6.2341494583260415,0.010885347959014384,0.0,645,1667,,,
Arterial endothelial cell,Myotome,5.9526218727034825,-0.18188614898202213,-4.8622768088003605,0.009527998543088655,0.04,645,2201,,,
Arterial endothelial cell,Nascent somite,5.980628339954951,-0.22541449111995013,-6.945926371151917,0.001151281935049348,0.0,645,6475,,,
Arterial endothelial cell,Notochord,5.595650013345293,-0.09290348502943946,-2.8331980448144485,0.0021257101565005103,0.06,645,956,,,
Arterial endothelial cell,Olfactory placode,5.8251287366843885,-0.0863666219552437,-2.890643666316174,0.00435830002955651,0.39,645,5872,,,
Arterial endothelial cell,Olfactory sensory neuron,5.5257179187077945,-0.17632652270937785,-4.103656980475098,0.007913827326394918,0.03,645,389,,,
Arterial endothelial cell,Otic placode,5.7868637285624045,0.005794004911949813,0.13656499089297916,0.0037328969446040992,0.55,645,2365,,,
Arterial endothelial cell,Otic sensory neuron,5.657564213224785,-0.021709122747820626,-0.3706216354533402,0.01460175706232102,0.2,645,974,,,
Arterial endothelial cell,Periocular mesoderm,5.518843642121311,-0.07910918030137075,-2.753367636727528,0.013426057070032832,0.47,645,1739,,,
Arterial endothelial cell,Pharyngeal arch mesenchyme,6.078873300674381,-0.1222355760361588,-3.849528084971912,0.0020111692732862354,0.0,645,39085,,,
Arterial endothelial cell,Pharyngeal endoderm,5.591681549198573,-0.16600218686720147,-6.839775209279381,0.004787511406787999,0.0,645,5045,,,
Arterial endothelial cell,Pharyngeal mesoderm,6.401344933180542,0.4360512014345212,16.562898729783544,0.005084161048934551,0.0,645,7691,Arterial endothelial cell,"Both cell types derive from the anterior splanchnic (cardiopharyngeal/second heart field) mesoderm, where bipotent angioblast-competent progenitors give rise to pharyngeal muscle mesenchyme as well as the arterial endothelium that lines the pharyngeal arch arteries and great vessels.",2
Arterial endothelial cell,Presomitic mesoderm,5.96553433100643,-0.2556137766084576,-7.969287373354947,0.0009900203138899935,0.0,645,8521,,,
Arterial endothelial cell,Primordial germ cell,4.662642089451063,-0.28057082230161345,-2.2741400336264337,0.003913037058033637,0.03,401,25,Primordial germ cell,"Both lineages likely trace back to the posterior-proximal epiblast/nascent extraembryonic mesoderm at the base of the allantois, where BMP4-induced PGCs are specified immediately adjacent to the angioblasts/hemangioblast-derived mesoderm that gives rise to arterial endothelium, so they co-emerge from a shared posterior primitive-streak progenitor pool.",4
Arterial endothelial cell,Roof plate,6.043816282774164,-0.21356720007994964,-6.599694891105948,0.0005955974755603684,0.0,645,6035,,,
Arterial endothelial cell,Sacral neural crest,5.8519250724773215,-0.12520554329985364,-3.4046182523109505,0.0006190098682287864,0.0,645,2156,,,
Arterial endothelial cell,Sclerotome,6.204080566250723,-0.21252380619945063,-6.876092628794601,0.0008731664660142735,0.0,645,74334,,,
Arterial endothelial cell,Second heart field,6.512196747641977,0.5293799662464908,20.268402495721308,0.005585537093414611,0.0,645,6952,Arterial endothelial cell,"Both likely descend from a common splanchnic/pharyngeal mesoderm progenitor pool, as second heart field (SHF) progenitors are multipotent and give rise not only to cardiomyocytes but also to endothelial/endocardial cells of the outflow tract and great arteries, explaining shared ancestry with arterial endothelial cells.",2
Arterial endothelial cell,Somatic mesoderm,6.825539413151056,0.42160801416644844,13.764094344825287,0.0037300595875418576,0.0,645,66151,,,
Arterial endothelial cell,Somatic motor neuron,5.806927804085603,-0.3842846511093357,-12.309198032271048,0.001367310175135887,0.0,645,6559,,,
Arterial endothelial cell,Spinal cord (cervical),6.024518888985786,-0.3722669443489413,-11.800665554769362,0.0025000426808001876,0.0,645,41051,,,
Arterial endothelial cell,Spinal cord (lumbar),5.975789175346679,-0.27583252840092953,-8.831800645036688,0.0009137117778283616,0.0,645,12722,,,
Arterial endothelial cell,Spinal cord (sacral),5.9371964273108615,-0.2592190268899716,-7.950784432032733,0.003708309171670493,0.0,645,5351,,,
Arterial endothelial cell,Spinal cord (thoracic),6.0062537784247985,-0.32349082010900015,-10.68680548302793,0.003777070516819159,0.0,645,35061,,,
Arterial endothelial cell,Spinal cord interneuron,6.02209233797342,-0.4500898722086231,-13.44707124732688,0.0021664604759573966,0.0,645,12470,,,
Arterial endothelial cell,Splanchnic mesoderm,6.799070778423346,0.4833725597222938,14.914841758386162,0.0006551886838165637,0.0,645,21642,Arterial endothelial cell,"Arterial endothelial cells arise from angioblasts/hemangioblast progenitors resident within the splanchnic (lateral plate) mesoderm, so both cell types descend from a common lateral-plate mesodermal progenitor pool.",2
Arterial endothelial cell,Surface ectoderm,5.917166655726372,0.1882728120284979,5.500887565861421,0.002368986722288867,0.0,645,2649,,,
Arterial endothelial cell,Telencephalon,5.889529520939186,-0.32549730550035455,-10.768009082214064,0.00038770016577034303,0.0,645,34300,,,
Arterial endothelial cell,Trigeminal ganglion neuron,5.753443328588079,-0.11507276154923692,-3.3728493842572065,0.006275099673201229,0.15,645,1765,,,
Arterial endothelial cell,Trigeminal placode,6.027786109535242,0.0157634426581638,0.492760741292015,0.00037956101756121,1.0,645,6546,,,
Arterial endothelial cell,Trigeminal sensory neuron,5.9083080745205185,0.0008765739561633623,0.050340671679809636,0.005585313881801349,0.46,645,3198,,,
Arterial endothelial cell,Trunk neural crest,5.970866871764084,-0.1193815395467898,-4.0907956101682785,0.0022334813521291846,0.02,645,6809,,,
Arterial endothelial cell,Vagal neural crest,5.97659151934564,-0.12550389170599038,-3.7695602874621277,0.00035154288097651444,0.0,645,4937,,,
Autonomic neuron,Autonomic neuron,9.499999999991507,-2.960594732333751e-15,-3.5520826842267796e-05,1.020260104085842e-28,1.0,142,142,,,
Autonomic neuron,Autonomic progenitor,7.12524109647921,1.6565411620553696,26.12265221897751,0.02515749234448885,0.0,142,3416,Autonomic neuron; Autonomic progenitor,"Autonomic neurons are the direct differentiated progeny of autonomic progenitors—both derive from the neural crest/sympathoadrenal lineage (e.g., trunk neural crest–derived sympathoblasts), so the progenitor-to-neuron transition within a single clone produces their strong shared ancestry.",1
Autonomic neuron,Axial progenitor,5.768045691429841,0.11617533599532504,1.5953392938273534,0.01652689039225515,0.97,142,3170,,,
Autonomic neuron,Cranial motor neuron,5.08517680674197,-0.4127342053100402,-5.111339292988664,0.004541750824675679,0.0,142,3730,,,
Autonomic neuron,Cranial neural crest,6.237278656019967,0.5320249402080132,7.860690754859118,0.0013752880694391989,0.0,142,9523,,,
Autonomic neuron,Dermomyotome,5.930413089506615,-0.014174034794483129,-0.8348675360558304,0.033405449620875355,0.4,142,47263,,,
Autonomic neuron,Diencephalon,5.377697603109968,-0.24380629735097128,-3.1526806907585123,0.0096570302013904,0.0,142,14353,,,
Autonomic neuron,Dorsal root ganglion neuron,6.502571250756016,1.1007314574042564,15.881354791688034,0.10748848937387086,0.0,142,1179,Autonomic neuron; Dorsal root ganglion neuron,"Both cell types derive from trunk neural crest cells, which delaminate from the dorsal neural tube and give rise to sensory neurons of the dorsal root ganglia as well as sympathetic/autonomic neurons of the peripheral nervous system.",1
Autonomic neuron,Dorsal root ganglion progenitor,6.40565478971564,0.9764530158455459,12.971331927521717,0.007597836466439367,0.0,142,921,Autonomic neuron; Dorsal root ganglion progenitor,"Both derive from trunk neural crest cells, which delaminate from the dorsal neural tube and migrate to give rise to sensory neurons of the dorsal root ganglia and to autonomic (sympathetic/parasympathetic) neurons, so they share a common multipotent neural crest progenitor pool.",1
Autonomic neuron,Endocardial cell,5.365863491298543,0.0007858985214547568,-1.1279392261359762,0.043487149540125836,0.07,142,1558,,,
Autonomic neuron,Endothelial cell,5.709465618521833,-0.1135532135102304,-2.7661925314894487,0.02836613920687283,0.63,142,9605,,,
Autonomic neuron,Endothelial progenitor,5.748575387166937,0.05335300855147699,-0.23075529843425668,0.06079853229552369,1.0,142,1988,,,
Autonomic neuron,Epibranchial placode,5.4835325609213,0.2084644896453156,3.2843727255452637,0.023945976386385567,0.87,142,3606,,,
Autonomic neuron,Epibranchial sensory neuron,5.4643541377870575,0.2368094618663843,3.4171102861279548,0.0036417546716036213,0.23,142,1270,,,
Autonomic neuron,Epicardium,5.264545681386014,-0.06016963063049463,-1.8354383435736388,0.013577236623845771,0.56,142,1288,,,
Autonomic neuron,Epidermal progenitor,5.934576163308729,0.3666878210330218,5.7378384288995425,0.007352897924652348,0.05,142,24337,,,
Autonomic neuron,Extraembryonic mesoderm,5.307161151835331,-0.04273006995983675,-2.0766701443908864,0.046516308194568895,0.1,142,5300,,,
Autonomic neuron,Eye field,5.424337657909724,-0.1574922990724561,-2.1719774290466196,0.002604399226350818,0.15,142,8896,,,
Autonomic neuron,First heart field,5.236922277425377,-0.1285027346202936,-2.9965513834376742,0.020000270215878253,0.99,142,1531,,,
Autonomic neuron,Floor plate,5.2658100690833765,-0.4239776690664436,-5.638112976545853,0.0012644624914235527,0.03,142,16788,,,
Autonomic neuron,Foregut,4.891528798303502,-0.27537440337081964,-4.9338095673939,0.01109501057328389,0.11,142,2432,,,
Autonomic neuron,Forelimb field,5.578518056100827,-0.026068429576431445,-0.6258777081921414,0.023188505569788465,0.92,142,25891,,,
Autonomic neuron,Frontonasal mesenchyme,5.862134425053071,0.2582773262922225,4.234947570081901,0.00947640346635277,0.11,142,24672,,,
Autonomic neuron,Head paraxial mesoderm,5.296568951742816,-0.2824628239878466,-3.4600696637469626,0.06346464807689405,0.24,142,32981,,,
Autonomic neuron,Hematopoietic progenitor,4.765739941019036,-0.05311801460025922,-0.3965507672117546,0.003951789556824245,0.91,142,87,,,
Autonomic neuron,Hemogenic endothelium,5.107390868980128,0.07413128636767219,1.1401771513830345,0.03799316699794576,0.44,142,141,,,
Autonomic neuron,Hepatoblast,4.70220409038604,-0.34416402786529626,-5.017259480352405,0.017079148375936232,0.05,142,1255,,,
Autonomic neuron,Hindbrain (isthmic organizer),5.458275114528594,-0.14585816696642606,-1.4852934329480327,0.02045021975236114,0.81,142,3921,,,
Autonomic neuron,Hindbrain (r1),5.594896936641604,-0.13068502055964584,-0.6237529596778312,0.06353230739982266,0.87,142,16440,,,
Autonomic neuron,Hindbrain (r2-r4),5.894623789302568,0.056737846425231275,1.0902473094090908,0.001712743992135003,0.94,142,26863,,,
Autonomic neuron,Hindbrain (r5-r8),6.08635176614325,0.22154163944610486,3.270028889654719,0.0024145928897850674,0.23,142,28972,,,
Autonomic neuron,Hindgut,4.974817093993948,-0.145417229623822,-2.5030288877265856,0.006605762536006625,0.24,142,3029,,,
Autonomic neuron,Hindlimb field,5.706586319736278,0.1442849552614446,2.6782562737538655,0.018694436450193253,0.97,142,6150,,,
Autonomic neuron,Hypaxial myogenic progenitor,5.551509472748834,-0.0969571428916991,-2.912737855820822,0.06822938753267087,0.23,142,5322,,,
Autonomic neuron,Hypothalamic neuron,5.1241987233350565,-0.3386749206529395,-4.433517501000263,0.00014294725182913167,0.03,142,1528,,,
Autonomic neuron,Hypothalamus,5.113767396144768,-0.36739798096679355,-5.028064406301355,0.0014684405710627061,0.02,142,7652,,,
Autonomic neuron,Intermediate mesoderm,5.952321829217856,0.19677213403565266,2.0574690525815584,0.0220057831379763,0.09,142,10656,,,
Autonomic neuron,Juxtacardiac field,5.258557322510042,-0.013438889367174115,-1.1096805341463114,0.03283415536240201,0.13,142,1386,,,
Autonomic neuron,Lens placode,5.569273437584562,0.2238263195457361,3.567590952397372,0.016473490156593145,0.61,142,2811,,,
Autonomic neuron,Macrophage,4.826195202654169,-0.10994061821589618,-2.3747210319836998,0.07311281684280736,0.19,142,966,,,
Autonomic neuron,Megakaryocyte,4.983563712164531,-0.06488257396457264,-1.3110700934711905,0.03890828645781023,0.22,142,482,,,
Autonomic neuron,Mesothelium,5.334933046855023,0.09137164751253213,0.15868711638397168,0.05720842088130215,0.31,142,346,,,
Autonomic neuron,Midbrain,5.485015899665757,-0.21488575028302215,-2.3508899271987764,0.04033278539822544,0.43,142,21466,,,
Autonomic neuron,Midbrain neuron,5.498895054437281,-0.17133603555030893,-1.8332529930959165,0.033723240889979106,0.71,142,4463,,,
Autonomic neuron,Midgut,4.99303689637017,-0.12226291497098973,-2.9117598408647734,0.03267464115536486,0.83,142,1667,,,
Autonomic neuron,Myotome,5.505380088873102,-0.13320936657299853,-2.858263221951835,0.06023797640208368,0.38,142,2201,,,
Autonomic neuron,Nascent somite,5.810195626482588,0.105482339937003,1.1400679342196491,0.012343061006385053,0.81,142,6475,,,
Autonomic neuron,Notochord,4.957562607413444,-0.23653209784276777,-3.718931285904509,0.021775454327937923,0.16,142,956,,,
Autonomic neuron,Olfactory placode,5.677466530889614,0.2516102320144397,4.213627942941306,0.03811386626366322,0.37,142,5872,,,
Autonomic neuron,Olfactory sensory neuron,5.465106078480112,0.2583809443792984,2.553169084039794,0.004504098013297093,0.04,142,389,,,
Autonomic neuron,Otic placode,5.653846933834546,0.3748580655919798,4.763783565950965,0.028855628903539262,0.01,142,2365,,,
Autonomic neuron,Otic sensory neuron,5.521735822865973,0.3417989315049678,3.8452428288369265,0.03827130994218081,0.05,142,974,,,
Autonomic neuron,Periocular mesoderm,4.732214083672277,-0.36716912595175827,-6.098040116890426,0.007732008566500288,0.04,142,1739,,,
Autonomic neuron,Pharyngeal arch mesenchyme,6.2366319282934795,0.5276840942838836,7.521655198101738,0.007358744352593444,0.01,142,39085,,,
Autonomic neuron,Pharyngeal endoderm,5.061850017821944,-0.19617084124712184,-4.01406305141079,0.04524466546027749,0.46,142,5045,,,
